value
0.51920170179101
0.24498742892428416
0.10733718459088734
0.05224544208930516
0.02837757019738571
0.016942861234912232
0.010815577010066899
0.00734157985426938
0.00505184913226039
0.0034384825270351027
0.0022556476680147468
0.0012318278871025347
0.000549677309156739
0.00018579195401284486
3.332948715047112e-05
4.318232689350703e-06
