value
0.8602294329845539
0.061242214190568765
0.017814887044531328
0.011052776353618564
0.008265431922395027
0.007184836883293458
0.006236965702391014
0.005373892111354726
0.004803486487252057
0.004143829324224087
0.003707497848897011
0.0029815673006278118
0.002311006555379733
0.0019826393975170766
0.001632788998082614
0.0010367468953128294
