rate
1.9152769677330956
1.7945321644707304
1.6541113990588867
1.538349039641976
1.4789742148335365
1.4041497563851684
1.2209683441713857
0.9857004935128433
0.8738697525194686
0.8353477227670248
0.8162184068536342
0.7754188120194149
0.7607737831229126
0.7465445553396249
0.7124274668147668
0.7020980050655049
0.6843336093513959
0.6599526606165358
0.655701177635213
0.6465398540603987
0.6482405213116028
0.6502575652308121
0.6613973355932354
0.6798020248190578
0.7040217534179172
0.726742630719294
0.7475960914289453
0.7778283578386342
0.8001923065927612
0.82436176334884
0.8319266076345705
0.8309729817259107
0.8410600582716268
0.8402938203377556
0.8272828744836881
0.8190913546773111
0.8096513123416752
0.8080012787192398
0.8024735754346608
0.7982950474506363
0.7939931954057067
0.794015529934872
0.7953641675339886
0.8025953863472424
0.7958286916306596
0.8110676473210389
0.8163157444879552
0.8121587351081074
0.8094554960795335
0.8145946633921047
0.8336217457665669
0.8522665108818539
0.8362105520391567
0.8410526774532135
0.8478763121121393
0.832197309904992
0.8386641208175477
0.8418490355130668
0.8504787473859995
0.8500094691488297
0.8535086740937461
0.8497033323334158
0.864863553513162
0.8752063391927191
0.895703186986697
0.9035762815137811
0.9091517993099093
0.9148584222259435
0.9048626786498333
0.8958209152122546
0.8915051726073993
0.8932200978500848
0.9083691491717437
0.90169685067718
0.8950736414796894
0.9068486655604732
0.9440413849358568
0.9560718448211081
0.9816399018645293
1.0139564899514353
1.0253096777027721
1.0248625533736462
1.025595002947089
1.0363749780596363
1.0505694360254838
1.064103575633507
1.0337173613419572
1.0418010594643927
1.0523581152496313
1.053886856035225
1.0604668082337911
1.063537028518198
1.0648732272262385
1.0853124361309439
1.0878182398769292
1.0969994719623415
1.102221095292257
1.1094596960884477
1.1225266038668549
1.1469787123192878
1.1615861712121585
1.2030601020603404
1.2347810896081075
1.2479258268089088
1.269619076848689
1.3028538812930204
1.3508289044279016
1.3819195660900423
1.4399146481874885
1.4786121856974266
1.5410582056860536
1.5885585542051863
1.636780901734753
1.6671807480259677
1.7133116588454904
1.7403117429525743
1.7728532334000429
